4250146_L_CC_1|[1855.0, 2223.0, 2591.0, 2959.0, 3327.0]|1855|2388|3328
75625043_R_CC_1|[0.0, 289.0, 578.0, 866.0, 1155.0]|1156|2320|3328
5120847_L_CC_1|[747.0, 1200.0, 1653.0, 2106.0, 2559.0]|747|1732|2560
3782807_R_CC_1|[0.0, 430.0, 860.0, 1289.0, 1719.0]|1720|2296|3328
75874186_R_CC_1|[0.0, 646.0, 1292.0, 1937.0, 2583.0]|2584|2324|3328
75470144_L_CC_1|[1243.0, 1764.0, 2285.0, 2806.0, 3327.0]|1243|2248|3328
76276083_L_CC_1|[859.0, 1284.0, 1709.0, 2134.0, 2559.0]|859|1636|2560
4626411_L_CC_1|[1351.0, 1653.0, 1955.0, 2257.0, 2559.0]|1351|1364|2560
76120237_L_CC_1|[1167.0, 1707.0, 2247.0, 2787.0, 3327.0]|1167|1840|3328
76746864_R_CC_1|[0.0, 615.0, 1230.0, 1844.0, 2459.0]|2460|2300|3328
76054060_L_CC_1|[1371.0, 1860.0, 2349.0, 2838.0, 3327.0]|1371|1916|3328
3015662_L_CC_1|[667.0, 1332.0, 1997.0, 2662.0, 3327.0]|667|2108|3328
76706140_L_CC_1|[835.0, 1266.0, 1697.0, 2128.0, 2559.0]|835|1668|2560
3025728_R_CC_1|[0.0, 688.0, 1376.0, 2063.0, 2751.0]|2752|1904|3328
75245265_R_CC_1|[0.0, 502.0, 1004.0, 1505.0, 2007.0]|2008|1760|2560
75720124_R_CC_1|[0.0, 350.0, 700.0, 1049.0, 1399.0]|1400|2268|3328
76807415_L_CC_1|[1707.0, 2112.0, 2517.0, 2922.0, 3327.0]|1707|2016|3328
75588915_R_CC_1|[0.0, 603.0, 1206.0, 1808.0, 2411.0]|2412|1968|3328
76602629_R_CC_1|[0.0, 267.0, 534.0, 800.0, 1067.0]|1068|1736|2560
4044223_L_CC_1|[615.0, 1293.0, 1971.0, 2649.0, 3327.0]|615|2148|3328
4813656_L_CC_1|[1283.0, 1794.0, 2305.0, 2816.0, 3327.0]|1283|1928|3328
4892755_L_CC_1|[979.0, 1566.0, 2153.0, 2740.0, 3327.0]|979|2312|3328
4660486_L_CC_1|[1247.0, 1575.0, 1903.0, 2231.0, 2559.0]|1247|1456|2560
76446063_L_CC_1|[795.0, 1236.0, 1677.0, 2118.0, 2559.0]|795|1916|2560
75735254_L_CC_1|[1267.0, 1590.0, 1913.0, 2236.0, 2559.0]|1267|1624|2560
76020585_L_CC_1|[1583.0, 2019.0, 2455.0, 2891.0, 3327.0]|1583|2072|3328
3638649_L_CC_1|[599.0, 1281.0, 1963.0, 2645.0, 3327.0]|599|2132|3328
76645518_L_CC_1|[1659.0, 2076.0, 2493.0, 2910.0, 3327.0]|1659|2352|3328
76219680_R_CC_1|[0.0, 418.0, 836.0, 1253.0, 1671.0]|1672|2112|3328
76853891_L_CC_1|[531.0, 1230.0, 1929.0, 2628.0, 3327.0]|531|2260|3328
75193078_L_CC_1|[1139.0, 1494.0, 1849.0, 2204.0, 2559.0]|1139|1772|2560
76158380_L_CC_1|[1571.0, 2010.0, 2449.0, 2888.0, 3327.0]|1571|2156|3328
76626023_R_CC_1|[0.0, 261.0, 522.0, 782.0, 1043.0]|1044|1916|2560
3808565_L_CC_1|[1755.0, 1956.0, 2157.0, 2358.0, 2559.0]|1755|1700|2560
76117661_L_CC_1|[947.0, 1542.0, 2137.0, 2732.0, 3327.0]|947|2444|3328
75292748_R_CC_1|[0.0, 621.0, 1242.0, 1862.0, 2483.0]|2484|2292|3328
4331945_R_CC_1|[0.0, 444.0, 888.0, 1331.0, 1775.0]|1776|2076|3328
3637687_L_CC_1|[0.0, 832.0, 1664.0, 2495.0, 3327.0]|0|2216|3328
3086577_L_CC_1|[1467.0, 1932.0, 2397.0, 2862.0, 3327.0]|1467|2396|3328
75061014_L_CC_1|[1823.0, 2007.0, 2191.0, 2375.0, 2559.0]|1823|1628|2560
76083253_L_CC_1|[1183.0, 1719.0, 2255.0, 2791.0, 3327.0]|1183|2204|3328
75251925_R_CC_1|[0.0, 757.0, 1514.0, 2270.0, 3027.0]|3028|1764|3328
76522651_R_CC_1|[0.0, 520.0, 1040.0, 1559.0, 2079.0]|2080|2308|3328
76864595_L_CC_1|[0.0, 832.0, 1664.0, 2495.0, 3327.0]|0|1204|3328
75062331_R_CC_1|[0.0, 631.0, 1262.0, 1892.0, 2523.0]|2524|1872|3328
3697529_R_CC_1|[0.0, 424.0, 848.0, 1271.0, 1695.0]|1696|2232|3328
76539040_R_CC_1|[0.0, 727.0, 1454.0, 2180.0, 2907.0]|2908|1984|3328
75956891_L_CC_1|[1707.0, 2112.0, 2517.0, 2922.0, 3327.0]|1707|2228|3328
3035948_R_CC_1|[0.0, 510.0, 1020.0, 1529.0, 2039.0]|2040|1984|3328
3913402_R_CC_1|[0.0, 408.0, 816.0, 1223.0, 1631.0]|1632|1688|3328
4295722_R_CC_1|[0.0, 351.0, 702.0, 1052.0, 1403.0]|1404|1680|2560
3818423_L_CC_1|[667.0, 1332.0, 1997.0, 2662.0, 3327.0]|667|2124|3328
75110456_L_CC_1|[163.0, 954.0, 1745.0, 2536.0, 3327.0]|163|1920|3328
3029848_L_CC_1|[1459.0, 1926.0, 2393.0, 2860.0, 3327.0]|1459|2172|3328
75467670_R_CC_1|[0.0, 710.0, 1420.0, 2129.0, 2839.0]|2840|2400|3328
4368647_L_CC_1|[1423.0, 1899.0, 2375.0, 2851.0, 3327.0]|1423|2360|3328
75951211_L_CC_1|[1299.0, 1806.0, 2313.0, 2820.0, 3327.0]|1299|2056|3328
76735262_L_CC_1|[1223.0, 1557.0, 1891.0, 2225.0, 2559.0]|1223|1648|2560
76811264_R_CC_1|[0.0, 547.0, 1094.0, 1640.0, 2187.0]|2188|2084|3328
75686976_L_CC_1|[1275.0, 1788.0, 2301.0, 2814.0, 3327.0]|1275|1948|3328
76019373_R_CC_1|[0.0, 351.0, 702.0, 1052.0, 1403.0]|1404|1644|3328
76570647_L_CC_1|[991.0, 1575.0, 2159.0, 2743.0, 3327.0]|991|2588|3328
76498020_R_CC_1|[0.0, 477.0, 954.0, 1430.0, 1907.0]|1908|1892|3328
75969501_R_CC_1|[0.0, 510.0, 1020.0, 1529.0, 2039.0]|2040|1840|3328
4850507_L_CC_1|[1011.0, 1590.0, 2169.0, 2748.0, 3327.0]|1011|2076|3328
5127980_R_CC_1|[0.0, 509.0, 1018.0, 1526.0, 2035.0]|2036|1884|3328
76779598_L_CC_1|[523.0, 1224.0, 1925.0, 2626.0, 3327.0]|523|2216|3328
75872720_L_CC_1|[1639.0, 2061.0, 2483.0, 2905.0, 3327.0]|1639|2124|3328
4306746_L_CC_1|[1111.0, 1665.0, 2219.0, 2773.0, 3327.0]|1111|2128|3328
75223524_R_CC_1|[0.0, 337.0, 674.0, 1010.0, 1347.0]|1348|1608|2560
75435448_R_CC_1|[0.0, 275.0, 550.0, 824.0, 1099.0]|1100|2160|3328
75111680_R_CC_1|[0.0, 464.0, 928.0, 1391.0, 1855.0]|1856|2148|3328
75364270_R_CC_1|[0.0, 275.0, 550.0, 824.0, 1099.0]|1100|1744|2560
75340877_L_CC_1|[1695.0, 2103.0, 2511.0, 2919.0, 3327.0]|1695|2232|3328
3550192_R_CC_1|[0.0, 455.0, 910.0, 1364.0, 1819.0]|1820|2304|3328
5155834_L_CC_1|[1659.0, 2076.0, 2493.0, 2910.0, 3327.0]|1659|1796|3328
76022857_L_CC_1|[1923.0, 2274.0, 2625.0, 2976.0, 3327.0]|1923|2232|3328
76970289_L_CC_1|[1475.0, 1938.0, 2401.0, 2864.0, 3327.0]|1475|1904|3328
76312684_L_CC_1|[1111.0, 1473.0, 1835.0, 2197.0, 2559.0]|1111|1916|2560
4218223_R_CC_1|[0.0, 583.0, 1166.0, 1748.0, 2331.0]|2332|2312|3328
5164298_L_CC_1|[675.0, 1146.0, 1617.0, 2088.0, 2559.0]|675|1552|2560
4136390_R_CC_1|[0.0, 563.0, 1126.0, 1688.0, 2251.0]|2252|2344|3328
4263588_R_CC_1|[0.0, 418.0, 836.0, 1253.0, 1671.0]|1672|1900|3328
3779951_L_CC_1|[1235.0, 1758.0, 2281.0, 2804.0, 3327.0]|1235|2108|3328
75489562_L_CC_1|[1139.0, 1686.0, 2233.0, 2780.0, 3327.0]|1139|2636|3328
5286177_L_CC_1|[1527.0, 1785.0, 2043.0, 2301.0, 2559.0]|1527|1960|2560
4766589_L_CC_1|[787.0, 1422.0, 2057.0, 2692.0, 3327.0]|787|2184|3328
75000050_L_CC_1|[1839.0, 2211.0, 2583.0, 2955.0, 3327.0]|1839|2148|3328
76763668_R_CC_1|[0.0, 276.0, 552.0, 827.0, 1103.0]|1104|1904|2560
75192971_L_CC_1|[1251.0, 1578.0, 1905.0, 2232.0, 2559.0]|1251|1636|2560
4652409_R_CC_1|[0.0, 209.0, 418.0, 626.0, 835.0]|836|1464|2560
75271998_L_CC_1|[1283.0, 1794.0, 2305.0, 2816.0, 3327.0]|1283|2104|3328
3619496_L_CC_1|[55.0, 873.0, 1691.0, 2509.0, 3327.0]|55|2184|3328
4732389_R_CC_1|[0.0, 441.0, 882.0, 1322.0, 1763.0]|1764|2372|3328
75131979_R_CC_1|[0.0, 496.0, 992.0, 1487.0, 1983.0]|1984|2372|3328
76953648_L_CC_1|[1151.0, 1503.0, 1855.0, 2207.0, 2559.0]|1151|1528|2560
4388350_L_CC_1|[1095.0, 1461.0, 1827.0, 2193.0, 2559.0]|1095|1636|2560
76471325_L_CC_1|[1311.0, 1815.0, 2319.0, 2823.0, 3327.0]|1311|2304|3328
4410928_R_CC_1|[0.0, 170.0, 340.0, 509.0, 679.0]|680|1672|2560
4928814_R_CC_1|[0.0, 600.0, 1200.0, 1799.0, 2399.0]|2400|1900|3328
76366568_R_CC_1|[0.0, 535.0, 1070.0, 1604.0, 2139.0]|2140|2292|3328
75690915_L_CC_1|[1695.0, 2103.0, 2511.0, 2919.0, 3327.0]|1695|2104|3328
75023993_R_CC_1|[0.0, 435.0, 870.0, 1304.0, 1739.0]|1740|2220|3328
75577256_R_CC_1|[0.0, 371.0, 742.0, 1112.0, 1483.0]|1484|1940|2560
76391598_L_CC_1|[1811.0, 1998.0, 2185.0, 2372.0, 2559.0]|1811|1996|2560
75603525_R_CC_1|[0.0, 461.0, 922.0, 1382.0, 1843.0]|1844|2248|3328
75033773_R_CC_1|[0.0, 280.0, 560.0, 839.0, 1119.0]|1120|1848|2560
76925543_R_CC_1|[0.0, 467.0, 934.0, 1400.0, 1867.0]|1868|2244|3328
76268918_R_CC_1|[0.0, 576.0, 1152.0, 1727.0, 2303.0]|2304|2088|3328
75684890_R_CC_1|[0.0, 520.0, 1040.0, 1559.0, 2079.0]|2080|2244|3328
75540678_L_CC_1|[1451.0, 1920.0, 2389.0, 2858.0, 3327.0]|1451|2144|3328
4569350_R_CC_1|[0.0, 455.0, 910.0, 1364.0, 1819.0]|1820|2080|3328
76549237_L_CC_1|[1095.0, 1461.0, 1827.0, 2193.0, 2559.0]|1095|1792|2560
76563510_L_CC_1|[1435.0, 1716.0, 1997.0, 2278.0, 2559.0]|1435|1744|2560
4737712_R_CC_1|[0.0, 369.0, 738.0, 1106.0, 1475.0]|1476|2044|3328
75009463_L_CC_1|[1427.0, 1902.0, 2377.0, 2852.0, 3327.0]|1427|2324|3328
4732635_L_CC_1|[1683.0, 2094.0, 2505.0, 2916.0, 3327.0]|1683|2208|3328
75814755_R_CC_1|[0.0, 484.0, 968.0, 1451.0, 1935.0]|1936|1904|3328
75697701_L_CC_1|[627.0, 1302.0, 1977.0, 2652.0, 3327.0]|627|2100|3328
3874886_R_CC_1|[0.0, 498.0, 996.0, 1493.0, 1991.0]|1992|2248|3328
75557494_L_CC_1|[851.0, 1470.0, 2089.0, 2708.0, 3327.0]|851|1924|3328
4833537_L_CC_1|[1663.0, 2079.0, 2495.0, 2911.0, 3327.0]|1663|2180|3328
76742410_R_CC_1|[0.0, 561.0, 1122.0, 1682.0, 2243.0]|2244|2060|3328
4058574_L_CC_1|[703.0, 1359.0, 2015.0, 2671.0, 3327.0]|703|2296|3328
76834484_L_CC_1|[999.0, 1581.0, 2163.0, 2745.0, 3327.0]|999|2172|3328
75869431_L_CC_1|[1507.0, 1962.0, 2417.0, 2872.0, 3327.0]|1507|2068|3328
3611751_R_CC_1|[0.0, 364.0, 728.0, 1091.0, 1455.0]|1456|2160|3328
76251840_R_CC_1|[0.0, 793.0, 1586.0, 2378.0, 3171.0]|3172|2256|3328
5175799_L_CC_1|[847.0, 1467.0, 2087.0, 2707.0, 3327.0]|847|2216|3328
4793830_L_CC_1|[1111.0, 1473.0, 1835.0, 2197.0, 2559.0]|1111|1876|2560
76475560_L_CC_1|[871.0, 1293.0, 1715.0, 2137.0, 2559.0]|871|1752|2560
5174212_L_CC_1|[1387.0, 1872.0, 2357.0, 2842.0, 3327.0]|1387|2224|3328
75740707_R_CC_1|[0.0, 359.0, 718.0, 1076.0, 1435.0]|1436|1788|2560
75362977_L_CC_1|[1427.0, 1902.0, 2377.0, 2852.0, 3327.0]|1427|1980|3328
76863604_R_CC_1|[0.0, 357.0, 714.0, 1070.0, 1427.0]|1428|1428|2560
76346441_R_CC_1|[0.0, 499.0, 998.0, 1496.0, 1995.0]|1996|2304|3328
75218674_R_CC_1|[0.0, 523.0, 1046.0, 1568.0, 2091.0]|2092|2376|3328
4253350_R_CC_1|[0.0, 662.0, 1324.0, 1985.0, 2647.0]|2648|2004|3328
76119609_L_CC_1|[1051.0, 1620.0, 2189.0, 2758.0, 3327.0]|1051|2436|3328
4824977_R_CC_1|[0.0, 221.0, 442.0, 662.0, 883.0]|884|1492|2560
75380624_R_CC_1|[0.0, 369.0, 738.0, 1106.0, 1475.0]|1476|1804|2560
75911878_R_CC_1|[0.0, 374.0, 748.0, 1121.0, 1495.0]|1496|1948|2560
76458606_L_CC_1|[699.0, 1164.0, 1629.0, 2094.0, 2559.0]|699|2152|2560
76441552_R_CC_1|[0.0, 470.0, 940.0, 1409.0, 1879.0]|1880|1932|3328
4698118_L_CC_1|[1223.0, 1749.0, 2275.0, 2801.0, 3327.0]|1223|2152|3328
3034654_L_CC_1|[627.0, 1302.0, 1977.0, 2652.0, 3327.0]|627|1776|3328
3705758_R_CC_1|[0.0, 618.0, 1236.0, 1853.0, 2471.0]|2472|1968|3328
4598536_R_CC_1|[0.0, 534.0, 1068.0, 1601.0, 2135.0]|2136|1960|3328
76655301_L_CC_1|[899.0, 1314.0, 1729.0, 2144.0, 2559.0]|899|1808|2560
75345897_L_CC_1|[1131.0, 1488.0, 1845.0, 2202.0, 2559.0]|1131|1772|2560
76876797_L_CC_1|[319.0, 1071.0, 1823.0, 2575.0, 3327.0]|319|2124|3328
4991868_R_CC_1|[0.0, 391.0, 782.0, 1172.0, 1563.0]|1564|2056|3328
4267738_R_CC_1|[0.0, 263.0, 526.0, 788.0, 1051.0]|1052|2048|3328
3675214_L_CC_1|[1591.0, 2025.0, 2459.0, 2893.0, 3327.0]|1591|1648|3328
75554369_R_CC_1|[0.0, 316.0, 632.0, 947.0, 1263.0]|1264|2340|3328
75512970_R_CC_1|[0.0, 340.0, 680.0, 1019.0, 1359.0]|1360|2236|3328
3759153_L_CC_1|[1323.0, 1632.0, 1941.0, 2250.0, 2559.0]|1323|1612|2560
4235437_L_CC_1|[711.0, 1173.0, 1635.0, 2097.0, 2559.0]|711|1864|2560
4932886_R_CC_1|[0.0, 398.0, 796.0, 1193.0, 1591.0]|1592|1756|2560
4076723_L_CC_1|[735.0, 1191.0, 1647.0, 2103.0, 2559.0]|735|1472|2560
4552059_L_CC_1|[763.0, 1212.0, 1661.0, 2110.0, 2559.0]|763|1620|2560
76781227_L_CC_1|[1711.0, 2115.0, 2519.0, 2923.0, 3327.0]|1711|2024|3328
75022958_L_CC_1|[767.0, 1407.0, 2047.0, 2687.0, 3327.0]|767|2040|3328
75837089_R_CC_1|[0.0, 473.0, 946.0, 1418.0, 1891.0]|1892|2056|3328
75225294_R_CC_1|[0.0, 291.0, 582.0, 872.0, 1163.0]|1164|1632|2560
4820454_R_CC_1|[0.0, 507.0, 1014.0, 1520.0, 2027.0]|2028|2072|3328
75797252_L_CC_1|[1259.0, 1776.0, 2293.0, 2810.0, 3327.0]|1259|1680|3328
3078304_R_CC_1|[0.0, 360.0, 720.0, 1079.0, 1439.0]|1440|2224|3328
76980127_L_CC_1|[1175.0, 1521.0, 1867.0, 2213.0, 2559.0]|1175|1932|2560
3540631_R_CC_1|[0.0, 568.0, 1136.0, 1703.0, 2271.0]|2272|2024|3328
75813713_R_CC_1|[0.0, 465.0, 930.0, 1394.0, 1859.0]|1860|1756|3328
76623683_R_CC_1|[0.0, 397.0, 794.0, 1190.0, 1587.0]|1588|1872|3328
75789280_R_CC_1|[0.0, 406.0, 812.0, 1217.0, 1623.0]|1624|2176|3328
3077947_R_CC_1|[0.0, 534.0, 1068.0, 1601.0, 2135.0]|2136|2088|3328
5228277_R_CC_1|[0.0, 193.0, 386.0, 578.0, 771.0]|772|1712|2560
75580090_L_CC_1|[1019.0, 1596.0, 2173.0, 2750.0, 3327.0]|1019|1992|3328
5208147_R_CC_1|[0.0, 467.0, 934.0, 1400.0, 1867.0]|1868|1784|3328
76680905_R_CC_1|[0.0, 275.0, 550.0, 824.0, 1099.0]|1100|2072|2560
76338761_L_CC_1|[1183.0, 1527.0, 1871.0, 2215.0, 2559.0]|1183|1648|2560
76757644_L_CC_1|[1283.0, 1794.0, 2305.0, 2816.0, 3327.0]|1283|1968|3328
4364996_L_CC_1|[691.0, 1350.0, 2009.0, 2668.0, 3327.0]|691|2084|3328
76363181_L_CC_1|[779.0, 1224.0, 1669.0, 2114.0, 2559.0]|779|1776|2560
5103694_L_CC_1|[187.0, 972.0, 1757.0, 2542.0, 3327.0]|187|2084|3328
4718006_L_CC_1|[1615.0, 2043.0, 2471.0, 2899.0, 3327.0]|1615|2204|3328
4801866_R_CC_1|[0.0, 392.0, 784.0, 1175.0, 1567.0]|1568|2124|3328
75508195_L_CC_1|[1411.0, 1698.0, 1985.0, 2272.0, 2559.0]|1411|1756|2560
3029005_R_CC_1|[0.0, 703.0, 1406.0, 2108.0, 2811.0]|2812|1916|3328
5102344_L_CC_1|[1539.0, 1986.0, 2433.0, 2880.0, 3327.0]|1539|2056|3328
75616260_R_CC_1|[0.0, 783.0, 1566.0, 2348.0, 3131.0]|3132|2052|3328
75629766_L_CC_1|[507.0, 1212.0, 1917.0, 2622.0, 3327.0]|507|1960|3328
76189062_L_CC_1|[1475.0, 1938.0, 2401.0, 2864.0, 3327.0]|1475|2152|3328
76605913_R_CC_1|[0.0, 356.0, 712.0, 1067.0, 1423.0]|1424|2388|3328
76414284_L_CC_1|[983.0, 1569.0, 2155.0, 2741.0, 3327.0]|983|2196|3328
75731977_L_CC_1|[1167.0, 1707.0, 2247.0, 2787.0, 3327.0]|1167|1752|3328
76191656_L_CC_1|[759.0, 1401.0, 2043.0, 2685.0, 3327.0]|759|2332|3328
4801835_L_CC_1|[1423.0, 1899.0, 2375.0, 2851.0, 3327.0]|1423|1980|3328
5218602_L_CC_1|[943.0, 1539.0, 2135.0, 2731.0, 3327.0]|943|2104|3328
76135705_R_CC_1|[0.0, 199.0, 398.0, 596.0, 795.0]|796|1788|2560
75480768_L_CC_1|[459.0, 1176.0, 1893.0, 2610.0, 3327.0]|459|2352|3328
4801216_L_CC_1|[1603.0, 2034.0, 2465.0, 2896.0, 3327.0]|1603|1780|3328
4302428_R_CC_1|[0.0, 435.0, 870.0, 1304.0, 1739.0]|1740|2188|3328
3688685_R_CC_1|[0.0, 475.0, 950.0, 1424.0, 1899.0]|1900|1792|3328
75358300_L_CC_1|[1243.0, 1572.0, 1901.0, 2230.0, 2559.0]|1243|1828|2560
75709819_R_CC_1|[0.0, 568.0, 1136.0, 1703.0, 2271.0]|2272|2408|3328
75939288_R_CC_1|[0.0, 298.0, 596.0, 893.0, 1191.0]|1192|1824|2560
75989274_L_CC_1|[1703.0, 2109.0, 2515.0, 2921.0, 3327.0]|1703|2140|3328
5186851_R_CC_1|[0.0, 498.0, 996.0, 1493.0, 1991.0]|1992|2076|3328
4665291_R_CC_1|[0.0, 260.0, 520.0, 779.0, 1039.0]|1040|1344|2560
75005577_R_CC_1|[0.0, 492.0, 984.0, 1475.0, 1967.0]|1968|1752|3328
3723710_L_CC_1|[1443.0, 1722.0, 2001.0, 2280.0, 2559.0]|1443|1824|2560
4863459_R_CC_1|[0.0, 607.0, 1214.0, 1820.0, 2427.0]|2428|1840|3328
76156126_L_CC_1|[1195.0, 1536.0, 1877.0, 2218.0, 2559.0]|1195|1516|2560
75865049_L_CC_1|[903.0, 1509.0, 2115.0, 2721.0, 3327.0]|903|2180|3328
3629456_R_CC_1|[0.0, 563.0, 1126.0, 1688.0, 2251.0]|2252|1932|3328
76178678_L_CC_1|[1059.0, 1626.0, 2193.0, 2760.0, 3327.0]|1059|2032|3328
4799358_R_CC_1|[0.0, 406.0, 812.0, 1217.0, 1623.0]|1624|1604|2560
4850582_L_CC_1|[1351.0, 1845.0, 2339.0, 2833.0, 3327.0]|1351|2264|3328
4952593_R_CC_1|[0.0, 803.0, 1606.0, 2408.0, 3211.0]|3212|2368|3328
4169814_L_CC_1|[1223.0, 1557.0, 1891.0, 2225.0, 2559.0]|1223|1696|2560
4958995_R_CC_1|[0.0, 416.0, 832.0, 1247.0, 1663.0]|1664|2184|3328
3049795_L_CC_1|[759.0, 1401.0, 2043.0, 2685.0, 3327.0]|759|2116|3328
4296561_R_CC_1|[0.0, 427.0, 854.0, 1280.0, 1707.0]|1708|2296|3328
76874677_L_CC_1|[175.0, 963.0, 1751.0, 2539.0, 3327.0]|175|2348|3328
75794145_R_CC_1|[0.0, 295.0, 590.0, 884.0, 1179.0]|1180|1696|2560
76969936_R_CC_1|[0.0, 753.0, 1506.0, 2258.0, 3011.0]|3012|2168|3328
75281337_R_CC_1|[0.0, 674.0, 1348.0, 2021.0, 2695.0]|2696|2368|3328
5209651_L_CC_1|[951.0, 1545.0, 2139.0, 2733.0, 3327.0]|951|1944|3328
76530863_L_CC_1|[1271.0, 1785.0, 2299.0, 2813.0, 3327.0]|1271|2208|3328
3818263_L_CC_1|[1295.0, 1611.0, 1927.0, 2243.0, 2559.0]|1295|1532|2560
75372580_L_CC_1|[1451.0, 1920.0, 2389.0, 2858.0, 3327.0]|1451|2208|3328
75604631_L_CC_1|[1187.0, 1530.0, 1873.0, 2216.0, 2559.0]|1187|1868|2560
4997736_L_CC_1|[739.0, 1386.0, 2033.0, 2680.0, 3327.0]|739|2440|3328
76797759_R_CC_1|[0.0, 383.0, 766.0, 1148.0, 1531.0]|1532|2056|2560
5288659_L_CC_1|[1263.0, 1587.0, 1911.0, 2235.0, 2559.0]|1263|1640|2560
75460581_L_CC_1|[1187.0, 1722.0, 2257.0, 2792.0, 3327.0]|1187|2084|3328
5181315_L_CC_1|[1295.0, 1803.0, 2311.0, 2819.0, 3327.0]|1295|2268|3328
76902165_L_CC_1|[1771.0, 2160.0, 2549.0, 2938.0, 3327.0]|1771|1820|3328
75065803_L_CC_1|[1891.0, 2250.0, 2609.0, 2968.0, 3327.0]|1891|2188|3328
76320984_R_CC_1|[0.0, 680.0, 1360.0, 2039.0, 2719.0]|2720|1948|3328
75929956_R_CC_1|[0.0, 615.0, 1230.0, 1844.0, 2459.0]|2460|2076|3328
75478758_R_CC_1|[0.0, 409.0, 818.0, 1226.0, 1635.0]|1636|1880|3328
75216411_L_CC_1|[1091.0, 1458.0, 1825.0, 2192.0, 2559.0]|1091|1684|2560
4245763_L_CC_1|[1003.0, 1392.0, 1781.0, 2170.0, 2559.0]|1003|1520|2560
4870208_R_CC_1|[0.0, 436.0, 872.0, 1307.0, 1743.0]|1744|2196|3328
3673890_L_CC_1|[1515.0, 1968.0, 2421.0, 2874.0, 3327.0]|1515|2164|3328
4777455_R_CC_1|[0.0, 411.0, 822.0, 1232.0, 1643.0]|1644|1632|2560
4569667_R_CC_1|[0.0, 278.0, 556.0, 833.0, 1111.0]|1112|1292|2560
75354357_R_CC_1|[0.0, 640.0, 1280.0, 1919.0, 2559.0]|2560|1940|3328
75199024_R_CC_1|[0.0, 520.0, 1040.0, 1559.0, 2079.0]|2080|1628|2560
76687653_R_CC_1|[0.0, 478.0, 956.0, 1433.0, 1911.0]|1912|1980|3328
76728819_L_CC_1|[1679.0, 2091.0, 2503.0, 2915.0, 3327.0]|1679|2140|3328
76333382_R_CC_1|[0.0, 643.0, 1286.0, 1928.0, 2571.0]|2572|2316|3328
75137130_L_CC_1|[1255.0, 1773.0, 2291.0, 2809.0, 3327.0]|1255|2084|3328
5215799_L_CC_1|[1499.0, 1956.0, 2413.0, 2870.0, 3327.0]|1499|2148|3328
4815923_L_CC_1|[1123.0, 1482.0, 1841.0, 2200.0, 2559.0]|1123|1772|2560
4045866_L_CC_1|[1555.0, 1998.0, 2441.0, 2884.0, 3327.0]|1555|2312|3328
75814313_L_CC_1|[967.0, 1557.0, 2147.0, 2737.0, 3327.0]|967|1860|3328
3026220_L_CC_1|[1551.0, 1995.0, 2439.0, 2883.0, 3327.0]|1551|1988|3328
76033649_R_CC_1|[0.0, 404.0, 808.0, 1211.0, 1615.0]|1616|2076|3328
75134624_R_CC_1|[0.0, 674.0, 1348.0, 2021.0, 2695.0]|2696|2272|3328
75058311_R_CC_1|[0.0, 571.0, 1142.0, 1712.0, 2283.0]|2284|2356|3328
75320058_L_CC_1|[1051.0, 1620.0, 2189.0, 2758.0, 3327.0]|1051|2156|3328
75901902_L_CC_1|[1799.0, 2181.0, 2563.0, 2945.0, 3327.0]|1799|2120|3328
4767255_R_CC_1|[0.0, 764.0, 1528.0, 2291.0, 3055.0]|3056|2288|3328
4003039_R_CC_1|[0.0, 438.0, 876.0, 1313.0, 1751.0]|1752|1768|3328
75281654_R_CC_1|[0.0, 322.0, 644.0, 965.0, 1287.0]|1288|1380|2560
75185149_R_CC_1|[0.0, 673.0, 1346.0, 2018.0, 2691.0]|2692|2216|3328
4954658_L_CC_1|[603.0, 1284.0, 1965.0, 2646.0, 3327.0]|603|2068|3328
76386434_L_CC_1|[1799.0, 2181.0, 2563.0, 2945.0, 3327.0]|1799|2196|3328
75527316_L_CC_1|[1439.0, 1911.0, 2383.0, 2855.0, 3327.0]|1439|1848|3328
4340190_L_CC_1|[1459.0, 1734.0, 2009.0, 2284.0, 2559.0]|1459|1480|2560
75297752_R_CC_1|[0.0, 626.0, 1252.0, 1877.0, 2503.0]|2504|2316|3328
3584690_R_CC_1|[0.0, 390.0, 780.0, 1169.0, 1559.0]|1560|1988|2560
75687405_R_CC_1|[0.0, 319.0, 638.0, 956.0, 1275.0]|1276|1680|2560
5190050_R_CC_1|[0.0, 606.0, 1212.0, 1817.0, 2423.0]|2424|2164|3328
75661629_L_CC_1|[1539.0, 1986.0, 2433.0, 2880.0, 3327.0]|1539|2260|3328
76876752_R_CC_1|[0.0, 689.0, 1378.0, 2066.0, 2755.0]|2756|2408|3328
75127181_L_CC_1|[271.0, 1035.0, 1799.0, 2563.0, 3327.0]|271|2256|3328
75805335_R_CC_1|[0.0, 353.0, 706.0, 1058.0, 1411.0]|1412|2120|3328
76630483_L_CC_1|[1315.0, 1818.0, 2321.0, 2824.0, 3327.0]|1315|2148|3328
75795192_L_CC_1|[0.0, 832.0, 1664.0, 2495.0, 3327.0]|0|428|3328
76375440_L_CC_1|[1031.0, 1605.0, 2179.0, 2753.0, 3327.0]|1031|1932|3328
76912244_L_CC_1|[1531.0, 1788.0, 2045.0, 2302.0, 2559.0]|1531|1784|2560
